timestamp,src_ip,dst_ip,protocol,length,ttl,flags,src_port,dst_port,protocol_name
1762242915.015141,192.168.1.198,10.0.0.81,6,414,58,16,36956,22,TCP
1762242962.015141,192.168.1.99,10.0.0.123,6,472,67,24,62099,8080,TCP
1762242954.915141,192.168.1.101,10.0.0.143,17,424,58,16,23861,80,TCP
1762242887.615141,192.168.1.190,10.0.0.20,17,664,61,24,8213,443,TCP
1762242911.915141,192.168.1.113,10.0.0.92,17,265,68,24,14969,80,UDP
1762242973.415141,172.16.20.23,192.168.1.154,1,64,249,184,37842,28186,ICMP
1762242957.115141,192.168.1.8,10.0.0.219,17,616,67,24,5782,22,TCP
1762242965.515141,192.168.1.25,10.0.0.131,6,282,63,2,8060,22,UDP
1762242909.115141,192.168.1.51,10.0.0.249,17,539,74,18,33675,80,TCP
1762242967.915141,192.168.1.146,10.0.0.253,17,301,65,2,6642,8080,UDP
1762242963.415141,192.168.1.100,10.0.0.18,6,724,63,18,45386,8080,UDP
1762242968.715141,192.168.1.253,10.0.0.97,17,584,64,16,25323,22,TCP
1762242924.515141,192.168.1.194,10.0.0.150,17,545,65,2,40157,8080,TCP
1762242975.915141,172.16.187.185,192.168.1.225,6,64,208,113,49465,65306,UDP
1762242925.715141,192.168.1.48,10.0.0.95,6,530,60,2,36438,8080,TCP
1762242948.315141,192.168.1.229,10.0.0.148,6,575,73,18,58734,22,UDP
1762242898.515141,192.168.1.250,10.0.0.23,6,158,57,24,35778,22,UDP
1762242967.315141,192.168.1.133,10.0.0.57,6,398,62,2,48018,8080,UDP
1762242947.615141,192.168.1.93,10.0.0.243,17,737,71,16,28076,8080,TCP
1762242954.715141,192.168.1.179,10.0.0.115,17,666,69,24,18774,8080,TCP
1762242923.615141,192.168.1.254,10.0.0.187,6,313,66,24,16872,443,UDP
1762242922.815141,192.168.1.200,10.0.0.42,6,531,70,24,32003,22,TCP
1762242963.915141,192.168.1.76,10.0.0.242,17,963,64,2,23468,8080,TCP
1762242884.115141,192.168.1.215,10.0.0.127,17,151,72,2,45463,80,TCP
1762242944.115141,192.168.1.92,10.0.0.155,6,585,63,18,53437,22,UDP
1762242974.115141,172.16.34.222,192.168.1.182,1,64,69,133,50506,10101,TCP
1762242889.615141,192.168.1.60,10.0.0.224,17,509,60,18,6084,8080,TCP
1762242958.115141,192.168.1.196,10.0.0.182,17,648,66,2,1514,22,UDP
1762242934.715141,192.168.1.127,10.0.0.69,17,497,66,24,7583,80,TCP
1762242964.115141,192.168.1.199,10.0.0.246,17,345,57,18,19085,8080,UDP
1762242892.415141,192.168.1.106,10.0.0.161,6,635,61,24,44140,443,UDP
1762242938.415141,192.168.1.143,10.0.0.132,17,715,53,16,38062,8080,TCP
1762242934.115141,192.168.1.114,10.0.0.38,17,521,58,24,43638,22,UDP
1762242907.215141,192.168.1.190,10.0.0.145,6,397,71,24,5861,443,UDP
1762242948.715141,192.168.1.206,10.0.0.104,6,318,65,18,35830,443,UDP
1762242949.015141,192.168.1.47,10.0.0.200,6,470,59,18,5294,443,UDP
1762242975.215141,172.16.76.179,192.168.1.116,6,1500,164,171,58822,47895,TCP
1762242924.815141,192.168.1.208,10.0.0.70,6,320,65,24,49241,22,TCP
1762242978.915141,172.16.44.138,192.168.1.126,6,64,142,68,16875,59342,TCP
1762242980.515141,172.16.221.242,192.168.1.164,1,1500,82,252,39755,16985,UDP
1762242935.015141,192.168.1.130,10.0.0.236,17,490,73,16,31940,443,UDP
1762242908.915141,192.168.1.165,10.0.0.115,6,662,67,16,61763,22,UDP
1762242977.315141,172.16.217.10,192.168.1.191,6,64,90,56,10763,14386,UDP
1762242897.015141,192.168.1.236,10.0.0.105,6,375,55,24,47958,443,TCP
1762242898.015141,192.168.1.33,10.0.0.95,6,414,54,24,31449,443,TCP
1762242930.915141,192.168.1.99,10.0.0.64,17,377,58,16,33722,8080,UDP
1762242920.115141,192.168.1.113,10.0.0.231,6,528,70,18,57521,22,UDP
1762242979.415141,172.16.213.83,192.168.1.69,6,1500,103,31,9480,20391,TCP
1762242897.815141,192.168.1.163,10.0.0.209,17,412,58,2,50076,22,TCP
1762242960.515141,192.168.1.210,10.0.0.148,17,725,64,18,36485,22,TCP
1762242979.215141,172.16.237.69,192.168.1.192,6,1500,99,136,37756,37638,TCP
1762242904.015141,192.168.1.143,10.0.0.103,17,529,75,24,53999,80,TCP
1762242884.415141,192.168.1.88,10.0.0.1,6,365,60,16,18817,80,TCP
1762242900.015141,192.168.1.99,10.0.0.205,17,654,64,18,4018,22,UDP
1762242966.215141,192.168.1.144,10.0.0.124,6,428,59,16,38040,443,UDP
1762242912.415141,192.168.1.87,10.0.0.70,17,596,64,18,41174,22,UDP
1762242890.415141,192.168.1.84,10.0.0.8,6,492,66,2,14021,443,UDP
1762242924.115141,192.168.1.146,10.0.0.229,6,445,64,18,8394,443,TCP
1762242890.715141,192.168.1.188,10.0.0.164,6,525,64,18,47440,443,UDP
1762242970.415141,192.168.1.136,10.0.0.182,17,445,60,18,15646,8080,TCP
1762242928.915141,192.168.1.111,10.0.0.136,17,600,62,2,59114,22,TCP
1762242971.415141,192.168.1.132,10.0.0.161,17,227,67,18,38268,80,TCP
1762242922.415141,192.168.1.152,10.0.0.168,6,175,56,18,9774,443,UDP
1762242931.215141,192.168.1.37,10.0.0.126,6,154,54,24,16906,443,TCP
1762242954.315141,192.168.1.124,10.0.0.1,17,429,58,24,20047,80,UDP
1762242894.715141,192.168.1.213,10.0.0.109,6,504,63,24,45964,80,UDP
1762242939.115141,192.168.1.86,10.0.0.72,6,467,62,2,58198,443,TCP
1762242926.815141,192.168.1.204,10.0.0.152,17,664,67,16,13201,443,TCP
1762242910.315141,192.168.1.113,10.0.0.184,17,639,59,2,22223,80,UDP
1762242905.815141,192.168.1.28,10.0.0.225,6,266,61,2,29645,22,UDP
1762242896.815141,192.168.1.88,10.0.0.161,17,508,71,16,33491,8080,UDP
1762242924.215141,192.168.1.128,10.0.0.121,6,375,57,18,55361,8080,TCP
1762242947.715141,192.168.1.247,10.0.0.164,6,577,58,16,4364,8080,TCP
1762242895.215141,192.168.1.53,10.0.0.118,17,743,59,24,49352,22,UDP
1762242953.515141,192.168.1.128,10.0.0.101,6,617,72,16,6320,80,UDP
1762242933.315141,192.168.1.234,10.0.0.63,6,304,50,16,62607,8080,TCP
1762242943.115141,192.168.1.13,10.0.0.222,17,659,72,16,58787,443,TCP
1762242888.815141,192.168.1.51,10.0.0.118,17,427,60,24,15653,443,TCP
1762242899.515141,192.168.1.247,10.0.0.201,6,726,67,24,59219,443,UDP
1762242973.815141,172.16.67.248,192.168.1.137,6,1500,58,205,41018,46725,TCP
1762242921.715141,192.168.1.208,10.0.0.111,6,495,61,16,62840,443,UDP
1762242907.315141,192.168.1.225,10.0.0.74,17,323,62,2,47472,443,TCP
1762242910.015141,192.168.1.216,10.0.0.132,6,636,66,24,62509,8080,TCP
1762242891.315141,192.168.1.35,10.0.0.28,17,648,67,2,21037,443,TCP
1762242982.615141,172.16.169.46,192.168.1.5,17,64,137,40,24531,64511,UDP
1762242919.315141,192.168.1.7,10.0.0.217,6,514,65,16,18051,80,TCP
1762242944.815141,192.168.1.62,10.0.0.10,6,361,65,2,51518,22,UDP
1762242945.515141,192.168.1.58,10.0.0.141,6,311,71,2,21614,8080,UDP
1762242972.215141,192.168.1.182,10.0.0.29,17,816,60,24,44652,443,UDP
1762242964.015141,192.168.1.9,10.0.0.194,17,567,66,18,43082,8080,UDP
1762242950.615141,192.168.1.254,10.0.0.60,6,581,72,16,30733,22,TCP
1762242968.515141,192.168.1.236,10.0.0.67,6,322,64,24,61345,80,UDP
1762242977.415141,172.16.125.70,192.168.1.99,17,64,85,229,59239,17062,UDP
1762242974.215141,172.16.55.107,192.168.1.125,17,64,128,119,768,60357,UDP
1762242922.515141,192.168.1.116,10.0.0.113,6,646,66,24,17146,80,UDP
1762242923.215141,192.168.1.84,10.0.0.180,6,611,67,16,38191,80,UDP
1762242942.815141,192.168.1.168,10.0.0.157,6,657,68,18,31087,8080,TCP
1762242892.915141,192.168.1.146,10.0.0.240,17,642,61,18,57087,8080,UDP
1762242962.115141,192.168.1.105,10.0.0.184,17,384,58,16,48228,8080,TCP
1762242971.715141,192.168.1.252,10.0.0.147,17,528,64,16,31758,443,UDP
1762242906.415141,192.168.1.190,10.0.0.106,6,402,66,16,61221,80,UDP
1762242888.215141,192.168.1.55,10.0.0.14,6,522,70,2,3800,8080,TCP
1762242929.615141,192.168.1.147,10.0.0.154,6,768,59,18,4980,80,TCP
1762242891.515141,192.168.1.81,10.0.0.101,17,641,63,24,16910,443,TCP
1762242963.515141,192.168.1.140,10.0.0.1,6,568,57,2,52472,80,UDP
1762242914.915141,192.168.1.98,10.0.0.61,6,484,59,18,36339,443,TCP
1762242972.415141,192.168.1.91,10.0.0.82,17,692,64,2,7321,80,UDP
1762242976.515141,172.16.236.11,192.168.1.66,6,1500,100,105,26812,26288,UDP
1762242896.615141,192.168.1.71,10.0.0.177,6,807,68,24,43254,443,TCP
1762242886.615141,192.168.1.236,10.0.0.149,6,588,66,2,22177,80,TCP
1762242916.715141,192.168.1.147,10.0.0.215,6,431,57,16,56536,80,UDP
1762242945.715141,192.168.1.1,10.0.0.47,17,464,71,16,31975,22,UDP
1762242965.815141,192.168.1.213,10.0.0.202,6,335,63,2,51234,8080,TCP
1762242901.615141,192.168.1.142,10.0.0.118,17,417,64,24,21493,8080,TCP
1762242885.415141,192.168.1.236,10.0.0.56,6,757,66,24,33107,8080,UDP
1762242933.115141,192.168.1.18,10.0.0.84,17,610,61,16,10806,80,UDP
1762242953.215141,192.168.1.2,10.0.0.151,17,553,64,24,46771,8080,TCP
1762242893.815141,192.168.1.48,10.0.0.197,6,659,53,24,59152,443,UDP
1762242885.315141,192.168.1.88,10.0.0.153,17,256,68,2,32923,443,TCP
1762242932.515141,192.168.1.213,10.0.0.138,17,358,62,18,19589,22,UDP
1762242927.115141,192.168.1.214,10.0.0.66,6,678,59,16,39268,22,UDP
1762242959.715141,192.168.1.201,10.0.0.114,17,662,68,2,30375,443,UDP
1762242924.915141,192.168.1.189,10.0.0.247,6,494,76,24,1716,8080,TCP
1762242906.115141,192.168.1.44,10.0.0.252,17,425,67,16,47145,22,TCP
1762242910.215141,192.168.1.180,10.0.0.132,6,422,66,18,34391,80,TCP
1762242956.515141,192.168.1.243,10.0.0.90,17,282,75,2,60135,443,TCP
1762242944.715141,192.168.1.117,10.0.0.66,17,493,66,24,29115,443,TCP
1762242962.615141,192.168.1.84,10.0.0.29,17,389,53,16,9243,80,UDP
1762242914.415141,192.168.1.145,10.0.0.56,17,557,59,18,34064,8080,UDP
1762242937.215141,192.168.1.57,10.0.0.14,6,374,62,24,6539,443,TCP
1762242946.315141,192.168.1.48,10.0.0.15,17,414,61,16,18221,8080,UDP
1762242959.615141,192.168.1.101,10.0.0.156,6,588,65,24,63790,80,UDP
1762242954.015141,192.168.1.140,10.0.0.182,17,331,76,18,33918,443,TCP
1762242901.115141,192.168.1.131,10.0.0.39,17,359,67,24,62739,80,TCP
1762242933.515141,192.168.1.54,10.0.0.73,6,79,70,16,29581,80,TCP
1762242895.015141,192.168.1.82,10.0.0.248,17,137,62,2,44322,443,TCP
1762242980.315141,172.16.165.117,192.168.1.114,17,64,123,217,9491,29800,ICMP
1762242906.615141,192.168.1.128,10.0.0.81,6,621,63,16,30122,22,UDP
1762242929.215141,192.168.1.197,10.0.0.173,17,437,49,18,25870,8080,UDP
1762242905.515141,192.168.1.185,10.0.0.52,6,556,64,16,55502,8080,TCP
1762242964.215141,192.168.1.28,10.0.0.220,17,476,61,2,3905,22,UDP
1762242902.715141,192.168.1.63,10.0.0.251,17,656,64,2,18907,22,UDP
1762242982.015141,172.16.44.147,192.168.1.237,1,1500,74,54,6826,13363,TCP
1762242959.815141,192.168.1.152,10.0.0.213,17,529,66,24,38322,22,UDP
1762242939.615141,192.168.1.190,10.0.0.179,6,641,69,2,60424,22,TCP
1762242893.215141,192.168.1.162,10.0.0.46,17,666,63,18,38734,22,UDP
1762242908.815141,192.168.1.62,10.0.0.203,17,721,63,18,45372,443,TCP
1762242926.615141,192.168.1.33,10.0.0.229,6,550,73,24,25618,22,UDP
1762242943.315141,192.168.1.124,10.0.0.155,6,531,65,18,37654,22,TCP
1762242979.115141,172.16.150.90,192.168.1.253,1,64,97,44,51581,15606,ICMP
1762242889.515141,192.168.1.89,10.0.0.74,17,513,68,18,48826,443,UDP
1762242949.415141,192.168.1.190,10.0.0.46,6,443,69,2,40908,443,UDP
1762242923.315141,192.168.1.254,10.0.0.26,17,445,68,2,6061,22,TCP
1762242911.215141,192.168.1.131,10.0.0.61,17,598,68,18,17013,443,TCP
1762242896.315141,192.168.1.45,10.0.0.86,17,485,64,16,20186,80,UDP
1762242963.815141,192.168.1.147,10.0.0.175,17,709,65,24,1925,443,UDP
1762242911.715141,192.168.1.81,10.0.0.5,6,465,66,2,15366,22,TCP
1762242961.415141,192.168.1.12,10.0.0.1,6,531,58,2,29991,8080,UDP
1762242905.715141,192.168.1.134,10.0.0.166,6,578,63,16,56758,443,TCP
1762242974.615141,172.16.140.154,192.168.1.4,1,1500,107,92,42969,64022,ICMP
1762242885.015141,192.168.1.150,10.0.0.191,17,540,62,18,42510,22,TCP
1762242958.215141,192.168.1.58,10.0.0.152,17,490,57,24,4753,443,UDP
1762242963.215141,192.168.1.19,10.0.0.168,6,360,62,24,9512,8080,UDP
1762242935.315141,192.168.1.104,10.0.0.117,17,464,59,24,42463,80,UDP
1762242925.315141,192.168.1.68,10.0.0.75,17,627,66,24,9472,80,UDP
1762242976.415141,172.16.56.180,192.168.1.46,6,64,21,172,17195,20122,ICMP
1762242982.315141,172.16.57.236,192.168.1.236,17,1500,69,129,24252,4899,TCP
1762242910.115141,192.168.1.233,10.0.0.104,17,260,67,18,54068,80,TCP
1762242883.615141,192.168.1.189,10.0.0.58,6,428,71,16,22081,22,TCP
1762242942.115141,192.168.1.109,10.0.0.179,17,368,65,16,34097,22,UDP
1762242921.215141,192.168.1.9,10.0.0.138,17,382,62,16,47738,443,TCP
1762242905.115141,192.168.1.66,10.0.0.91,17,405,75,2,20207,80,UDP
1762242959.415141,192.168.1.164,10.0.0.150,17,622,66,16,4183,22,TCP
1762242927.415141,192.168.1.238,10.0.0.75,6,745,64,18,3104,8080,TCP
1762242904.715141,192.168.1.187,10.0.0.98,6,471,66,16,54408,22,UDP
1762242922.915141,192.168.1.164,10.0.0.169,17,576,58,2,21924,22,UDP
1762242982.915141,172.16.214.219,192.168.1.123,17,64,228,30,40545,7611,ICMP
1762242917.315141,192.168.1.199,10.0.0.14,17,653,58,16,32752,80,UDP
1762242903.115141,192.168.1.52,10.0.0.47,6,303,61,16,65388,443,UDP
1762242967.115141,192.168.1.223,10.0.0.8,6,229,62,18,27361,80,UDP
1762242953.715141,192.168.1.219,10.0.0.90,17,271,65,24,15769,8080,TCP
1762242942.515141,192.168.1.47,10.0.0.244,6,390,65,2,27323,22,UDP
1762242937.515141,192.168.1.20,10.0.0.35,17,338,60,16,17996,22,TCP
1762242944.215141,192.168.1.58,10.0.0.183,6,650,72,2,59532,22,TCP
1762242946.115141,192.168.1.126,10.0.0.180,6,662,62,16,60896,443,UDP
1762242915.515141,192.168.1.97,10.0.0.113,17,619,59,24,49368,443,TCP
1762242956.015141,192.168.1.12,10.0.0.169,6,124,62,16,43446,443,UDP
1762242936.015141,192.168.1.221,10.0.0.35,17,474,59,18,41926,22,TCP
1762242884.615141,192.168.1.100,10.0.0.205,6,741,66,24,63032,80,TCP
1762242953.015141,192.168.1.80,10.0.0.214,17,256,62,18,14875,8080,UDP
1762242890.215141,192.168.1.53,10.0.0.156,17,620,59,16,35806,80,TCP
1762242935.915141,192.168.1.39,10.0.0.227,6,335,71,18,54030,80,UDP
1762242931.715141,192.168.1.181,10.0.0.3,6,303,64,16,63344,80,TCP
1762242957.215141,192.168.1.93,10.0.0.162,6,142,68,2,18034,8080,UDP
1762242971.615141,192.168.1.70,10.0.0.85,6,611,61,24,50654,8080,TCP
1762242957.915141,192.168.1.105,10.0.0.251,17,699,60,18,34973,80,TCP
1762242927.515141,192.168.1.158,10.0.0.4,6,893,61,18,7113,8080,TCP
1762242977.715141,172.16.115.161,192.168.1.156,1,64,188,118,51858,21138,UDP
1762242929.515141,192.168.1.48,10.0.0.70,17,461,66,24,6630,443,UDP
1762242974.515141,172.16.45.77,192.168.1.39,17,64,216,78,52607,28805,ICMP
1762242926.915141,192.168.1.187,10.0.0.223,17,371,76,16,11870,22,TCP
1762242918.815141,192.168.1.151,10.0.0.38,17,495,63,24,16308,80,TCP
1762242952.215141,192.168.1.96,10.0.0.122,17,598,60,24,56395,8080,UDP
1762242961.615141,192.168.1.183,10.0.0.141,6,583,65,18,49964,443,UDP
1762242898.715141,192.168.1.28,10.0.0.53,6,837,73,24,21374,443,TCP
1762242961.715141,192.168.1.13,10.0.0.222,17,637,64,18,14924,22,UDP
1762242943.415141,192.168.1.106,10.0.0.164,17,265,62,18,15530,22,TCP
1762242922.715141,192.168.1.113,10.0.0.83,17,385,62,16,45086,80,UDP
1762242901.515141,192.168.1.247,10.0.0.182,6,612,59,18,17650,22,UDP
1762242888.615141,192.168.1.131,10.0.0.117,6,757,51,18,62611,80,TCP
1762242910.815141,192.168.1.12,10.0.0.155,17,483,54,2,21621,443,TCP
1762242923.015141,192.168.1.166,10.0.0.101,17,451,64,2,14864,80,UDP
1762242961.815141,192.168.1.23,10.0.0.215,6,132,62,18,12464,443,UDP
1762242898.215141,192.168.1.5,10.0.0.102,17,478,70,24,40546,22,TCP
1762242963.015141,192.168.1.141,10.0.0.30,17,288,66,24,62521,443,UDP
1762242926.215141,192.168.1.135,10.0.0.131,6,580,70,16,8235,443,UDP
1762242890.815141,192.168.1.199,10.0.0.90,6,439,69,24,8172,22,UDP
1762242961.115141,192.168.1.190,10.0.0.104,6,501,72,24,41758,22,UDP
1762242958.615141,192.168.1.75,10.0.0.198,6,551,67,16,19348,443,TCP
1762242949.215141,192.168.1.94,10.0.0.47,17,542,57,24,5707,22,UDP
1762242937.015141,192.168.1.250,10.0.0.105,6,484,62,24,9250,80,UDP
1762242930.315141,192.168.1.220,10.0.0.113,6,449,67,24,27371,80,TCP
1762242905.615141,192.168.1.245,10.0.0.249,6,398,68,2,13278,22,UDP
1762242935.715141,192.168.1.246,10.0.0.162,6,804,67,18,13094,22,TCP
1762242914.015141,192.168.1.183,10.0.0.47,17,631,76,24,52557,80,UDP
1762242888.915141,192.168.1.135,10.0.0.3,17,131,58,2,9410,22,UDP
1762242928.215141,192.168.1.27,10.0.0.230,17,484,71,24,34696,80,UDP
1762242891.915141,192.168.1.132,10.0.0.155,6,440,61,2,31029,22,UDP
1762242934.515141,192.168.1.151,10.0.0.95,17,473,64,24,38316,8080,TCP
1762242960.415141,192.168.1.36,10.0.0.177,6,421,62,18,60762,8080,TCP
1762242897.515141,192.168.1.243,10.0.0.55,17,509,69,16,13877,80,UDP
1762242913.415141,192.168.1.218,10.0.0.218,17,390,60,24,43061,8080,TCP
1762242910.915141,192.168.1.254,10.0.0.93,6,489,60,18,37429,80,UDP
1762242915.915141,192.168.1.70,10.0.0.207,6,425,60,24,50682,22,TCP
1762242899.815141,192.168.1.216,10.0.0.51,6,603,65,2,35868,443,UDP
1762242903.715141,192.168.1.151,10.0.0.66,17,811,66,18,45255,22,UDP
1762242904.315141,192.168.1.36,10.0.0.252,17,266,69,2,45974,8080,TCP
1762242915.415141,192.168.1.144,10.0.0.8,17,762,59,2,15351,22,TCP
1762242966.015141,192.168.1.53,10.0.0.110,6,437,63,18,52224,443,TCP
1762242963.315141,192.168.1.177,10.0.0.19,6,176,70,16,35973,443,UDP
1762242935.615141,192.168.1.43,10.0.0.137,6,657,66,18,61690,8080,TCP
1762242933.615141,192.168.1.58,10.0.0.17,17,604,65,24,6822,443,UDP
1762242952.915141,192.168.1.24,10.0.0.41,6,619,65,24,3986,443,TCP
1762242941.815141,192.168.1.103,10.0.0.134,6,169,69,16,53175,80,UDP
1762242951.915141,192.168.1.250,10.0.0.241,17,412,63,16,41461,8080,TCP
1762242921.315141,192.168.1.233,10.0.0.67,17,444,61,2,6954,8080,UDP
1762242930.015141,192.168.1.49,10.0.0.212,17,463,63,18,59526,443,UDP
1762242976.315141,172.16.12.40,192.168.1.102,17,1500,66,101,54470,19361,ICMP
1762242947.815141,192.168.1.195,10.0.0.36,17,564,58,16,41668,8080,UDP
1762242900.115141,192.168.1.172,10.0.0.4,17,585,67,16,4768,443,UDP
1762242964.415141,192.168.1.223,10.0.0.114,6,147,57,18,46850,443,UDP
1762242970.915141,192.168.1.244,10.0.0.176,17,448,68,16,24307,443,UDP
1762242955.715141,192.168.1.44,10.0.0.57,6,429,66,2,61997,443,UDP
1762242959.515141,192.168.1.138,10.0.0.154,17,319,64,16,33650,443,UDP
1762242908.515141,192.168.1.200,10.0.0.235,6,129,59,16,34054,8080,TCP
1762242943.015141,192.168.1.144,10.0.0.244,17,86,62,24,57256,80,UDP
1762242938.015141,192.168.1.142,10.0.0.123,6,556,64,18,24071,443,TCP
1762242970.615141,192.168.1.109,10.0.0.142,6,502,70,16,51209,443,UDP
1762242954.615141,192.168.1.189,10.0.0.55,17,710,58,18,17021,80,TCP
1762242978.715141,172.16.139.198,192.168.1.130,6,1500,176,132,2014,19642,UDP
1762242971.315141,192.168.1.45,10.0.0.7,17,313,67,18,60147,443,TCP
1762242932.715141,192.168.1.215,10.0.0.130,6,293,66,2,53272,8080,UDP
1762242884.515141,192.168.1.117,10.0.0.131,17,479,64,2,27294,443,UDP
1762242933.715141,192.168.1.67,10.0.0.9,17,484,57,24,10651,80,TCP
1762242904.115141,192.168.1.171,10.0.0.166,6,409,56,18,24178,443,UDP
1762242904.515141,192.168.1.160,10.0.0.38,6,609,67,2,57420,80,UDP
1762242902.915141,192.168.1.231,10.0.0.145,17,537,63,16,19566,22,UDP
1762242899.015141,192.168.1.72,10.0.0.202,6,341,65,18,16494,22,UDP
1762242958.715141,192.168.1.157,10.0.0.245,6,615,63,16,62776,443,TCP
1762242893.315141,192.168.1.202,10.0.0.35,6,280,69,24,46122,80,UDP
1762242930.115141,192.168.1.17,10.0.0.225,6,516,62,2,60074,80,TCP
1762242889.815141,192.168.1.242,10.0.0.200,6,440,67,18,61543,22,TCP
1762242924.415141,192.168.1.82,10.0.0.181,17,759,57,18,7435,22,TCP
1762242929.715141,192.168.1.4,10.0.0.118,17,512,67,18,17579,443,UDP
1762242965.015141,192.168.1.144,10.0.0.129,17,727,66,2,6674,80,TCP
1762242972.115141,192.168.1.108,10.0.0.36,6,643,55,16,33288,22,UDP
1762242921.615141,192.168.1.48,10.0.0.146,17,624,60,16,60237,443,TCP
1762242977.915141,172.16.30.74,192.168.1.129,6,64,243,96,2148,5545,ICMP
1762242951.615141,192.168.1.180,10.0.0.72,6,482,67,18,7893,8080,TCP
1762242952.615141,192.168.1.237,10.0.0.29,6,583,61,2,43963,8080,TCP
1762242903.415141,192.168.1.132,10.0.0.229,17,284,66,16,11474,22,UDP
1762242982.115141,172.16.23.188,192.168.1.90,17,64,171,214,43421,1210,UDP
1762242961.915141,192.168.1.217,10.0.0.179,6,733,62,2,15702,443,UDP
1762242909.015141,192.168.1.225,10.0.0.111,6,766,49,24,43928,80,UDP
1762242943.515141,192.168.1.158,10.0.0.157,6,694,60,18,29829,22,TCP
1762242916.115141,192.168.1.93,10.0.0.127,6,576,64,18,16564,80,UDP
1762242912.015141,192.168.1.2,10.0.0.170,17,300,60,16,11786,80,UDP
1762242920.015141,192.168.1.60,10.0.0.17,6,688,52,2,64989,22,TCP
1762242965.415141,192.168.1.140,10.0.0.103,17,234,71,24,60275,8080,TCP
1762242975.015141,172.16.80.232,192.168.1.64,1,64,181,184,11335,10913,TCP
1762242938.915141,192.168.1.215,10.0.0.146,17,434,73,18,17964,8080,TCP
1762242973.715141,172.16.226.2,192.168.1.147,1,1500,80,113,46661,21576,TCP
1762242974.415141,172.16.204.67,192.168.1.179,17,64,22,156,58027,38170,TCP
1762242884.215141,192.168.1.75,10.0.0.105,17,394,63,18,64501,8080,TCP
1762242960.215141,192.168.1.99,10.0.0.84,17,248,64,2,47535,8080,UDP
1762242964.815141,192.168.1.250,10.0.0.63,17,683,61,24,18656,443,UDP
1762242934.215141,192.168.1.32,10.0.0.247,6,430,63,16,13744,80,UDP
1762242956.615141,192.168.1.242,10.0.0.75,6,872,62,24,29780,22,TCP
1762242915.215141,192.168.1.139,10.0.0.36,17,705,66,18,15438,8080,TCP
1762242951.015141,192.168.1.250,10.0.0.100,17,585,64,16,10967,8080,UDP
1762242928.315141,192.168.1.27,10.0.0.179,6,683,67,16,18677,8080,TCP
1762242885.515141,192.168.1.158,10.0.0.161,17,730,54,16,3196,80,TCP
1762242975.715141,172.16.106.182,192.168.1.203,17,1500,210,130,42499,12405,ICMP
1762242946.215141,192.168.1.118,10.0.0.184,6,610,69,24,8259,443,TCP
1762242921.515141,192.168.1.147,10.0.0.109,6,489,64,2,55839,22,TCP
1762242936.615141,192.168.1.153,10.0.0.64,6,461,65,2,63241,8080,UDP
1762242948.915141,192.168.1.69,10.0.0.134,17,422,55,16,33137,443,TCP
1762242886.715141,192.168.1.89,10.0.0.80,17,517,62,16,6271,8080,TCP
1762242914.615141,192.168.1.24,10.0.0.107,6,302,68,16,14031,22,TCP
1762242908.415141,192.168.1.198,10.0.0.126,6,503,59,18,1399,22,UDP
1762242884.915141,192.168.1.131,10.0.0.249,17,632,67,24,8476,8080,TCP
1762242969.015141,192.168.1.174,10.0.0.8,6,342,64,24,55697,80,UDP
1762242917.015141,192.168.1.147,10.0.0.130,17,566,64,18,33045,80,UDP
1762242977.015141,172.16.127.172,192.168.1.82,17,1500,39,57,34801,34161,ICMP
1762242952.115141,192.168.1.186,10.0.0.31,6,417,67,2,43857,80,TCP
1762242921.815141,192.168.1.131,10.0.0.228,6,854,57,18,49809,8080,TCP
1762242888.715141,192.168.1.229,10.0.0.54,6,615,73,16,8721,443,TCP
1762242936.215141,192.168.1.247,10.0.0.40,17,618,67,24,52346,22,TCP
1762242893.015141,192.168.1.218,10.0.0.157,17,646,51,24,23418,80,UDP
1762242970.015141,192.168.1.29,10.0.0.144,6,410,70,24,57192,22,TCP
1762242883.115141,192.168.1.180,10.0.0.173,17,295,58,2,4833,8080,UDP
1762242956.815141,192.168.1.215,10.0.0.130,17,673,63,24,53736,8080,UDP
1762242936.815141,192.168.1.13,10.0.0.72,17,573,61,18,25628,443,UDP
1762242944.615141,192.168.1.218,10.0.0.86,17,341,67,16,49466,22,TCP
1762242895.915141,192.168.1.237,10.0.0.85,6,557,64,2,35777,443,UDP
1762242920.615141,192.168.1.140,10.0.0.25,6,526,66,24,29436,443,TCP
1762242917.215141,192.168.1.96,10.0.0.154,6,453,64,16,29393,443,UDP
1762242935.215141,192.168.1.17,10.0.0.78,17,674,68,16,36916,8080,TCP
